datum	2018	2019	2020	2021	2022	2023	2024	2025	2030	2035	2040	2050
22/04/00 21:00	 € 0.04990000000 	 € 0.04410000000 	 € 0.03440000000 	 € 0.07090000000 	 € 0.17790000000 	 € 0.11700000000 	 € 0.08440000000 	 € 0.10777000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04300000000 
22/04/00 22:00	 € 0.03800000000 	 € 0.04070000000 	 € 0.02860000000 	 € 0.06570000000 	 € 0.17180000000 	 € 0.10970000000 	 € 0.08154000000 	 € 0.09440000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03781701393 
22/04/00 23:00	 € 0.03090000000 	 € 0.03800000000 	 € 0.02390000000 	 € 0.06850000000 	 € 0.14690000000 	 € 0.08770000000 	 € 0.08055000000 	 € 0.09240000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
23/04/00 00:00	 € 0.03000000000 	 € 0.03410000000 	 € 0.02160000000 	 € 0.06450000000 	 € 0.12250000000 	 € 0.08360000000 	 € 0.07629000000 	 € 0.08689000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.04300000000 
23/04/00 01:00	 € 0.02850000000 	 € 0.03410000000 	 € 0.02150000000 	 € 0.06140000000 	 € 0.10380000000 	 € 0.08210000000 	 € 0.07588000000 	 € 0.08506000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.04300000000 	 € 0.04300000000 
23/04/00 02:00	 € 0.02410000000 	 € 0.03290000000 	 € 0.02150000000 	 € 0.05690000000 	 € 0.09370000000 	 € 0.07640000000 	 € 0.07264000000 	 € 0.08454000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.04300000000 	 € 0.04300000000 
23/04/00 03:00	 € 0.02340000000 	 € 0.03260000000 	 € 0.02090000000 	 € 0.05490000000 	 € 0.08960000000 	 € 0.07510000000 	 € 0.07280000000 	 € 0.08166000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.04300000000 
23/04/00 04:00	 € 0.03010000000 	 € 0.03230000000 	 € 0.02190000000 	 € 0.05460000000 	 € 0.09370000000 	 € 0.08660000000 	 € 0.07964000000 	 € 0.08789000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.04300000000 
23/04/00 05:00	 € 0.03640000000 	 € 0.03960000000 	 € 0.02660000000 	 € 0.05800000000 	 € 0.09360000000 	 € 0.11460000000 	 € 0.09276000000 	 € 0.10000000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.04300000000 	 € 0.04300000000 
23/04/00 06:00	 € 0.04030000000 	 € 0.04320000000 	 € 0.03550000000 	 € 0.05750000000 	 € 0.11010000000 	 € 0.13380000000 	 € 0.09600000000 	 € 0.11407000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
23/04/00 07:00	 € 0.04910000000 	 € 0.05020000000 	 € 0.03080000000 	 € 0.05580000000 	 € 0.08800000000 	 € 0.13500000000 	 € 0.10697000000 	 € 0.11746000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
23/04/00 08:00	 € 0.05650000000 	 € 0.04200000000 	 € 0.02180000000 	 € 0.05470000000 	 € 0.00890000000 	 € 0.12690000000 	 € 0.08170000000 	 € 0.10909000000 	 € 0.01370000000 	 € 0.01986000000 	 € 0.03000000000 	 € 0.02500000000 
23/04/00 09:00	 € 0.06050000000 	 € 0.03970000000 	 € 0.02000000000 	 € 0.05000000000 	 € -0.00350000000 	 € 0.11080000000 	 € 0.07490000000 	 € 0.09667000000 	 € -   	 € 0.00002000000 	 € 0.00002000000 	 € 0.00002000000 
23/04/00 10:00	 € 0.06470000000 	 € 0.03860000000 	 € 0.01850000000 	 € 0.04800000000 	 € -0.02000000000 	 € 0.10800000000 	 € 0.07763000000 	 € 0.09355000000 	 € -   	 € -   	 € -   	 € 0.00002000000 
23/04/00 11:00	 € 0.04500000000 	 € 0.03280000000 	 € 0.01620000000 	 € 0.04390000000 	 € -0.09180000000 	 € 0.09810000000 	 € 0.06190000000 	 € 0.08151000000 	 € -   	 € -   	 € -   	 € 0.02500000000 
23/04/00 12:00	 € 0.04100000000 	 € 0.03250000000 	 € 0.01460000000 	 € 0.03280000000 	 € -0.11720000000 	 € 0.09490000000 	 € 0.04660000000 	 € 0.07872000000 	 € -   	 € -   	 € -   	 € 0.02500000000 
23/04/00 13:00	 € 0.05310000000 	 € 0.03160000000 	 € 0.01200000000 	 € 0.02020000000 	 € -0.06440000000 	 € 0.08700000000 	 € 0.03900000000 	 € 0.07705000000 	 € -   	 € -   	 € -   	 € 0.02500000000 
23/04/00 14:00	 € 0.03840000000 	 € 0.03200000000 	 € 0.01000000000 	 € 0.01950000000 	 € -0.00360000000 	 € 0.08490000000 	 € 0.04538000000 	 € 0.07657000000 	 € -   	 € -   	 € 0.02500000000 	 € 0.03000000000 
23/04/00 15:00	 € 0.04700000000 	 € 0.03390000000 	 € 0.01180000000 	 € 0.02820000000 	 € 0.04990000000 	 € 0.08620000000 	 € 0.05800000000 	 € 0.08020000000 	 € -   	 € -   	 € 0.02600000000 	 € 0.03000000000 
23/04/00 16:00	 € 0.04000000000 	 € 0.04040000000 	 € 0.01560000000 	 € 0.04850000000 	 € 0.11170000000 	 € 0.09780000000 	 € 0.07420000000 	 € 0.08996000000 	 € 0.01370000000 	 € 0.01370000000 	 € 0.03000000000 	 € 0.04300000000 
23/04/00 17:00	 € 0.04150000000 	 € 0.04540000000 	 € 0.02000000000 	 € 0.05560000000 	 € 0.16500000000 	 € 0.11740000000 	 € 0.07500000000 	 € 0.09817000000 	 € 0.07342974648 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04518000000 
23/04/00 18:00	 € 0.04640000000 	 € 0.04650000000 	 € 0.02220000000 	 € 0.06770000000 	 € 0.19870000000 	 € 0.13460000000 	 € 0.09500000000 	 € 0.11090000000 	 € 0.09660875000 	 € 0.09759000000 	 € 0.03000000000 	 € 0.04518000000 
23/04/00 19:00	 € 0.04940000000 	 € 0.04440000000 	 € 0.02250000000 	 € 0.07340000000 	 € 0.22500000000 	 € 0.13600000000 	 € 0.12343000000 	 € 0.11940000000 	 € 0.08834849357 	 € 0.09660875000 	 € 0.03000000000 	 € 0.03000000000 
23/04/00 20:00	 € 0.04710000000 	 € 0.04310000000 	 € 0.02740000000 	 € 0.06860000000 	 € 0.21840000000 	 € 0.12910000000 	 € 0.11601000000 	 € 0.11448000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.04518000000 
23/04/00 21:00	 € 0.04490000000 	 € 0.03870000000 	 € 0.02300000000 	 € 0.06720000000 	 € 0.20570000000 	 € 0.11080000000 	 € 0.10411000000 	 € 0.10653000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.04301000000 
23/04/00 22:00	 € 0.04020000000 	 € 0.03700000000 	 € 0.02100000000 	 € 0.05310000000 	 € 0.18700000000 	 € 0.10090000000 	 € 0.09000000000 	 € 0.09310000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.04300000000 
23/04/00 23:00	 € 0.02870000000 	 € 0.03890000000 	 € 0.02490000000 	 € 0.05080000000 	 € 0.18500000000 	 € 0.10000000000 	 € 0.08350000000 	 € 0.08863000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 00:00	 € 0.02410000000 	 € 0.03550000000 	 € 0.03330000000 	 € 0.04860000000 	 € 0.18380000000 	 € 0.09860000000 	 € 0.08000000000 	 € 0.08055000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 01:00	 € 0.01880000000 	 € 0.03340000000 	 € 0.02780000000 	 € 0.04870000000 	 € 0.18560000000 	 € 0.09930000000 	 € 0.07736000000 	 € 0.08056000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 02:00	 € 0.02290000000 	 € 0.03450000000 	 € 0.01440000000 	 € 0.04830000000 	 € 0.18610000000 	 € 0.09210000000 	 € 0.07552000000 	 € 0.08045000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 03:00	 € 0.01820000000 	 € 0.02950000000 	 € 0.01450000000 	 € 0.04800000000 	 € 0.18810000000 	 € 0.09180000000 	 € 0.07440000000 	 € 0.08231000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 04:00	 € 0.02300000000 	 € 0.03600000000 	 € 0.01400000000 	 € 0.04730000000 	 € 0.20010000000 	 € 0.09740000000 	 € 0.08369000000 	 € 0.09161000000 	 € 0.03000000000 	 € 0.02500000000 	 € 0.04518000000 	 € 0.03000000000 
24/04/00 05:00	 € 0.03140000000 	 € 0.04250000000 	 € 0.01500000000 	 € 0.04480000000 	 € 0.23720000000 	 € 0.12160000000 	 € 0.10057000000 	 € 0.10294000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04518000000 	 € 0.03000000000 
24/04/00 06:00	 € 0.03670000000 	 € 0.05000000000 	 € 0.01510000000 	 € 0.04380000000 	 € 0.26190000000 	 € 0.13410000000 	 € 0.12600000000 	 € 0.11339000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 07:00	 € 0.05010000000 	 € 0.04790000000 	 € 0.01870000000 	 € 0.04350000000 	 € 0.27250000000 	 € 0.13490000000 	 € 0.11201000000 	 € 0.11305000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 08:00	 € 0.06800000000 	 € 0.04420000000 	 € 0.01660000000 	 € 0.03720000000 	 € 0.24910000000 	 € 0.09910000000 	 € 0.09210000000 	 € 0.09941000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 09:00	 € 0.06510000000 	 € 0.04100000000 	 € 0.01600000000 	 € 0.01780000000 	 € 0.23260000000 	 € 0.07560000000 	 € 0.08001000000 	 € 0.09333000000 	 € 0.00539932728 	 € 0.01370000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 10:00	 € 0.04990000000 	 € 0.03770000000 	 € 0.01630000000 	 € 0.01550000000 	 € 0.22800000000 	 € 0.06430000000 	 € 0.07820000000 	 € 0.08165000000 	 € -   	 € 0.01370000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 11:00	 € 0.04990000000 	 € 0.03690000000 	 € 0.01510000000 	 € 0.01530000000 	 € 0.21100000000 	 € 0.03490000000 	 € 0.07392000000 	 € 0.06499000000 	 € -   	 € 0.01370000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 12:00	 € 0.03500000000 	 € 0.03510000000 	 € 0.01230000000 	 € 0.00160000000 	 € 0.20000000000 	 € 0.02490000000 	 € 0.06730000000 	 € 0.04598000000 	 € -   	 € 0.01370000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 13:00	 € 0.03240000000 	 € 0.03240000000 	 € 0.00780000000 	 € -0.00690000000 	 € 0.19490000000 	 € 0.01390000000 	 € 0.06468000000 	 € 0.03775000000 	 € 0.00001000000 	 € 0.01370000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 14:00	 € 0.02850000000 	 € 0.03800000000 	 € 0.00800000000 	 € -0.00330000000 	 € 0.19200000000 	 € 0.01420000000 	 € 0.06764000000 	 € 0.05276000000 	 € 0.01370000000 	 € 0.01986000000 	 € 0.02602000000 	 € 0.03000000000 
24/04/00 15:00	 € 0.02510000000 	 € 0.03430000000 	 € 0.01010000000 	 € 0.00010000000 	 € 0.18950000000 	 € 0.05010000000 	 € 0.07154000000 	 € 0.06490000000 	 € 0.01370000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 
24/04/00 16:00	 € 0.05670000000 	 € 0.04050000000 	 € 0.01660000000 	 € 0.01920000000 	 € 0.20000000000 	 € 0.06840000000 	 € 0.07892000000 	 € 0.08200000000 	 € 0.01986000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.04300000000 
24/04/00 17:00	 € 0.05300000000 	 € 0.04620000000 	 € 0.02350000000 	 € 0.05470000000 	 € 0.22550000000 	 € 0.09200000000 	 € 0.09469000000 	 € 0.09670000000 	 € 0.08834849357 	 € 0.09537834978 	 € 0.04518000000 	 € 0.04300000000 
24/04/00 18:00	 € 0.04180000000 	 € 0.05860000000 	 € 0.02670000000 	 € 0.06590000000 	 € 0.27390000000 	 € 0.12700000000 	 € 0.12170000000 	 € 0.11495000000 	 € 0.09921000000 	 € 0.09921000000 	 € 0.04300000000 	 € 0.04300000000 
24/04/00 19:00	 € 0.04900000000 	 € 0.05990000000 	 € 0.03200000000 	 € 0.06790000000 	 € 0.27570000000 	 € 0.14420000000 	 € 0.14093000000 	 € 0.12599000000 	 € 0.09921000000 	 € 0.09921000000 	 € 0.05160875000 	 € 0.04518000000 
24/04/00 20:00	 € 0.04280000000 	 € 0.04850000000 	 € 0.02980000000 	 € 0.06600000000 	 € 0.26490000000 	 € 0.14200000000 	 € 0.11343000000 	 € 0.10963000000 	 € 0.08834849357 	 € 0.09660875000 	 € 0.04518000000 	 € 0.04301000000 
24/04/00 21:00	 € 0.03900000000 	 € 0.04220000000 	 € 0.02570000000 	 € 0.06500000000 	 € 0.25400000000 	 € 0.13500000000 	 € 0.09135000000 	 € 0.10037000000 	 € 0.08834849357 	 € 0.09537834978 	 € 0.04301000000 	 € 0.04300000000 
24/04/00 22:00	 € 0.03290000000 	 € 0.03900000000 	 € 0.02210000000 	 € 0.06000000000 	 € 0.21810000000 	 € 0.12800000000 	 € 0.07974000000 	 € 0.09209000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04520000000 	 € 0.04519000000 
24/04/00 23:00	 € 0.02500000000 	 € 0.03700000000 	 € 0.02170000000 	 € 0.05250000000 	 € 0.19440000000 	 € 0.09850000000 	 € 0.07987000000 	 € 0.09577000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04518000000 	 € 0.04518000000 
25/04/00 00:00	 € 0.02310000000 	 € 0.03500000000 	 € 0.01940000000 	 € 0.05110000000 	 € 0.18730000000 	 € 0.09010000000 	 € 0.07400000000 	 € 0.08777000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04518000000 	 € 0.04303000000 
25/04/00 01:00	 € 0.02160000000 	 € 0.03340000000 	 € 0.02020000000 	 € 0.05250000000 	 € 0.19240000000 	 € 0.09500000000 	 € 0.07420000000 	 € 0.08555000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04518000000 	 € 0.04300000000 
25/04/00 02:00	 € 0.02520000000 	 € 0.03430000000 	 € 0.02010000000 	 € 0.05110000000 	 € 0.19310000000 	 € 0.09250000000 	 € 0.07407000000 	 € 0.08478000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.04300000000 	 € 0.04300000000 
25/04/00 03:00	 € 0.02770000000 	 € 0.03560000000 	 € 0.02170000000 	 € 0.05120000000 	 € 0.19660000000 	 € 0.09330000000 	 € 0.07710000000 	 € 0.08407000000 	 € 0.02500000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.03000000000 
25/04/00 04:00	 € 0.02210000000 	 € 0.03890000000 	 € 0.02080000000 	 € 0.05710000000 	 € 0.23300000000 	 € 0.09920000000 	 € 0.08298000000 	 € 0.08659000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.03000000000 	 € 0.03000000000 
25/04/00 05:00	 € 0.03570000000 	 € 0.04510000000 	 € 0.01810000000 	 € 0.07500000000 	 € 0.21990000000 	 € 0.12520000000 	 € 0.09351000000 	 € 0.09075000000 	 € 0.02500000000 	 € 0.02500000000 	 € 0.02601000000 	 € 0.03000000000 
25/04/00 06:00	 € 0.04450000000 	 € 0.05360000000 	 € 0.01740000000 	 € 0.08200000000 	 € 0.26750000000 	 € 0.13990000000 	 € 0.10406000000 	 € 0.08859000000 	 € 0.01370000000 	 € 0.02500000000 	 € 0.02601000000 	 € 0.02601000000 
25/04/00 07:00	 € 0.04580000000 	 € 0.05640000000 	 € 0.01560000000 	 € 0.08390000000 	 € 0.27000000000 	 € 0.13500000000 	 € 0.09606000000 	 € 0.08621000000 	 € -   	 € -   	 € 0.00001000000 	 € 0.00002000000 
25/04/00 08:00	 € 0.04240000000 	 € 0.05290000000 	 € 0.01470000000 	 € 0.07420000000 	 € 0.24990000000 	 € 0.10600000000 	 € 0.08108000000 	 € 0.03445000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 09:00	 € 0.03810000000 	 € 0.04990000000 	 € 0.01300000000 	 € 0.05080000000 	 € 0.22110000000 	 € 0.09820000000 	 € 0.08026000000 	 € 0.00255000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 10:00	 € 0.03920000000 	 € 0.04690000000 	 € 0.01440000000 	 € 0.04950000000 	 € 0.20510000000 	 € 0.09920000000 	 € 0.07295000000 	 € -0.00001000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 11:00	 € 0.04000000000 	 € 0.04400000000 	 € 0.01500000000 	 € 0.04620000000 	 € 0.19430000000 	 € 0.09000000000 	 € 0.07035000000 	 € -0.01337000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 12:00	 € 0.03300000000 	 € 0.04220000000 	 € 0.01190000000 	 € 0.04610000000 	 € 0.20130000000 	 € 0.09450000000 	 € 0.06874000000 	 € -0.02620000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 13:00	 € 0.03050000000 	 € 0.04040000000 	 € 0.00560000000 	 € 0.04250000000 	 € 0.20250000000 	 € 0.08800000000 	 € 0.06537000000 	 € -0.01679000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 14:00	 € 0.02990000000 	 € 0.04040000000 	 € 0.00690000000 	 € 0.04200000000 	 € 0.19820000000 	 € 0.09290000000 	 € 0.06992000000 	 € -0.00216000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 15:00	 € 0.03040000000 	 € 0.04090000000 	 € 0.01240000000 	 € 0.04390000000 	 € 0.19710000000 	 € 0.09820000000 	 € 0.07173000000 	 € -0.00002000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 16:00	 € 0.03500000000 	 € 0.04440000000 	 € 0.01580000000 	 € 0.04540000000 	 € 0.21560000000 	 € 0.11000000000 	 € 0.08023000000 	 € 0.03099000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 17:00	 € 0.03600000000 	 € 0.04470000000 	 € 0.02370000000 	 € 0.06500000000 	 € 0.23990000000 	 € 0.12510000000 	 € 0.09337000000 	 € 0.07886000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 18:00	 € 0.04160000000 	 € 0.04880000000 	 € 0.02700000000 	 € 0.07910000000 	 € 0.28100000000 	 € 0.14810000000 	 € 0.12861000000 	 € 0.09995000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 19:00	 € 0.04200000000 	 € 0.04900000000 	 € 0.03080000000 	 € 0.08100000000 	 € 0.28680000000 	 € 0.15500000000 	 € 0.13656000000 	 € 0.11488000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 20:00	 € 0.04100000000 	 € 0.04600000000 	 € 0.02740000000 	 € 0.07510000000 	 € 0.27000000000 	 € 0.14600000000 	 € 0.10861000000 	 € 0.10559000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 21:00	 € 0.04900000000 	 € 0.04200000000 	 € 0.02600000000 	 € 0.07070000000 	 € 0.25500000000 	 € 0.12440000000 	 € 0.09191000000 	 € 0.10000000000 	 € -   	 € 0.01370000000 	 € -   	 € 0.00001000000 
25/04/00 22:00	 € 0.04010000000 	 € 0.03710000000 	 € 0.02380000000 	 € 0.06350000000 	 € 0.21920000000 	 € 0.12060000000 	 € 0.08826000000 	 € 0.10154000000 	 € -   	 € -   	 € -   	 € -   
25/04/00 23:00	 € 0.03620000000 	 € 0.03200000000 	 € 0.02080000000 	 € 0.05360000000 	 € 0.20670000000 	 € 0.10710000000 	 € 0.09029000000 	 € 0.11182000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 00:00	 € 0.03420000000 	 € 0.03010000000 	 € 0.01680000000 	 € 0.05200000000 	 € 0.19800000000 	 € 0.10050000000 	 € 0.08847000000 	 € 0.09560000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 01:00	 € 0.03350000000 	 € 0.02910000000 	 € 0.01680000000 	 € 0.05150000000 	 € 0.19640000000 	 € 0.09790000000 	 € 0.08550000000 	 € 0.09560000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 02:00	 € 0.03230000000 	 € 0.02800000000 	 € 0.01580000000 	 € 0.05030000000 	 € 0.19450000000 	 € 0.09640000000 	 € 0.08686000000 	 € 0.09560000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 03:00	 € 0.03290000000 	 € 0.03030000000 	 € 0.01630000000 	 € 0.05120000000 	 € 0.19750000000 	 € 0.09740000000 	 € 0.08414000000 	 € 0.09560000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 04:00	 € 0.03560000000 	 € 0.02960000000 	 € 0.01830000000 	 € 0.05510000000 	 € 0.20990000000 	 € 0.10710000000 	 € 0.08249000000 	 € 0.08500000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 05:00	 € 0.04450000000 	 € 0.02890000000 	 € 0.02150000000 	 € 0.07560000000 	 € 0.24030000000 	 € 0.11690000000 	 € 0.08608000000 	 € 0.07977000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 06:00	 € 0.04910000000 	 € 0.03490000000 	 € 0.02750000000 	 € 0.08290000000 	 € 0.20780000000 	 € 0.14280000000 	 € 0.07904000000 	 € 0.06990000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 07:00	 € 0.05410000000 	 € 0.04000000000 	 € 0.02440000000 	 € 0.07680000000 	 € 0.26600000000 	 € 0.13500000000 	 € 0.06984000000 	 € 0.03990000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 08:00	 € 0.04560000000 	 € 0.04050000000 	 € 0.02200000000 	 € 0.05140000000 	 € 0.25270000000 	 € 0.10280000000 	 € 0.06126000000 	 € 0.00004000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 09:00	 € 0.05320000000 	 € 0.03490000000 	 € 0.01750000000 	 € 0.04850000000 	 € 0.21850000000 	 € 0.09060000000 	 € 0.03602000000 	 € -0.00300000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 10:00	 € 0.04020000000 	 € 0.03640000000 	 € 0.02060000000 	 € 0.04570000000 	 € 0.21230000000 	 € 0.04500000000 	 € 0.00843000000 	 € -0.05400000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 11:00	 € 0.03770000000 	 € 0.03050000000 	 € 0.02070000000 	 € 0.04400000000 	 € 0.20770000000 	 € 0.05010000000 	 € 0.00003000000 	 € -0.14722000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 12:00	 € 0.03530000000 	 € 0.03000000000 	 € 0.02040000000 	 € 0.04250000000 	 € 0.20060000000 	 € 0.05000000000 	 € -0.00002000000 	 € -0.18990000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 13:00	 € 0.03500000000 	 € 0.02990000000 	 € 0.01990000000 	 € 0.04100000000 	 € 0.19320000000 	 € 0.04490000000 	 € -   	 € -0.15000000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 14:00	 € 0.03600000000 	 € 0.03050000000 	 € 0.01810000000 	 € 0.04350000000 	 € 0.19100000000 	 € 0.06000000000 	 € -   	 € -0.04998000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 15:00	 € 0.04200000000 	 € 0.03460000000 	 € 0.01840000000 	 € 0.04680000000 	 € 0.19140000000 	 € 0.07970000000 	 € 0.02200000000 	 € -0.00517000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 16:00	 € 0.05700000000 	 € 0.03770000000 	 € 0.02440000000 	 € 0.05210000000 	 € 0.20650000000 	 € 0.09690000000 	 € 0.07167000000 	 € 0.01835000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 17:00	 € 0.05880000000 	 € 0.04070000000 	 € 0.02880000000 	 € 0.07000000000 	 € 0.23930000000 	 € 0.10930000000 	 € 0.09063000000 	 € 0.08973000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 18:00	 € 0.05420000000 	 € 0.04010000000 	 € 0.03950000000 	 € 0.08040000000 	 € 0.26790000000 	 € 0.11390000000 	 € 0.11990000000 	 € 0.11139000000 	 € -   	 € -   	 € 0.01446000000 	 € 0.01446000000 
26/04/00 19:00	 € 0.06230000000 	 € 0.03860000000 	 € 0.03900000000 	 € 0.08090000000 	 € 0.26630000000 	 € 0.12000000000 	 € 0.11227000000 	 € 0.12600000000 	 € -   	 € -   	 € 0.01446000000 	 € 0.01446000000 
26/04/00 20:00	 € 0.04590000000 	 € 0.03810000000 	 € 0.03740000000 	 € 0.06230000000 	 € 0.25490000000 	 € 0.11500000000 	 € 0.08500000000 	 € 0.11000000000 	 € -   	 € -   	 € 0.01446000000 	 € 0.01446000000 
26/04/00 21:00	 € 0.04060000000 	 € 0.03640000000 	 € 0.03140000000 	 € 0.05390000000 	 € 0.23530000000 	 € 0.10380000000 	 € 0.07590000000 	 € 0.09900000000 	 € -   	 € -   	 € 0.01446000000 	 € 0.01446000000 
26/04/00 22:00	 € 0.03720000000 	 € 0.03160000000 	 € 0.02450000000 	 € 0.04970000000 	 € 0.20260000000 	 € 0.09680000000 	 € 0.06523000000 	 € 0.09356000000 	 € -   	 € -   	 € -   	 € -   
26/04/00 23:00	 € 0.03560000000 	 € 0.03730000000 	 € 0.01990000000 	 € 0.04850000000 	 € 0.21460000000 	 € 0.10200000000 	 € 0.05639000000 	 € 0.09110000000 	 € -   	 € -   	 € 0.01446000000 	 € 0.01446000000 
27/04/00 00:00	 € 0.03320000000 	 € 0.03670000000 	 € 0.01910000000 	 € 0.04780000000 	 € 0.20190000000 	 € 0.09300000000 	 € 0.04614000000 	 € 0.08510000000 	 € -   	 € -   	 € -   	 € -   
27/04/00 01:00	 € 0.03220000000 	 € 0.03000000000 	 € 0.01820000000 	 € 0.04850000000 	 € 0.19800000000 	 € 0.09040000000 	 € 0.03960000000 	 € 0.08310000000 	 € -   	 € -   	 € 0.01445000000 	 € 0.01445000000 
27/04/00 02:00	 € 0.03210000000 	 € 0.02900000000 	 € 0.01820000000 	 € 0.05360000000 	 € 0.20140000000 	 € 0.09180000000 	 € 0.03155000000 	 € 0.08429000000 	 € -   	 € -   	 € 0.01446000000 	 € 0.01445000000 
27/04/00 03:00	 € 0.03170000000 	 € 0.03270000000 	 € 0.01910000000 	 € 0.05420000000 	 € 0.20150000000 	 € 0.09280000000 	 € 0.02758000000 	 € 0.09082000000 	 € -   	 € -   	 € -   	 € -   
27/04/00 04:00	 € 0.03080000000 	 € 0.03400000000 	 € 0.01990000000 	 € 0.05390000000 	 € 0.21840000000 	 € 0.09590000000 	 € 0.02596000000 	 € 0.09709000000 	 € -   	 € -   	 € 0.01446000000 	 € 0.01446000000 
27/04/00 05:00	 € 0.03370000000 	 € 0.04030000000 	 € 0.02470000000 	 € 0.07200000000 	 € 0.25500000000 	 € 0.11330000000 	 € 0.00992000000 	 € 0.14000000000 	 € -   	 € -   	 € 0.01447000000 	 € 0.01447000000 
27/04/00 06:00	 € 0.03570000000 	 € 0.03920000000 	 € 0.02650000000 	 € 0.08150000000 	 € 0.28340000000 	 € 0.12380000000 	 € 0.00010000000 	 € 0.13109000000 	 € -   	 € -   	 € -   	 € -   
